,time,O,C,H,L,volume,amount,r_1,r_5,r_10,k,rsi
331,2017/5/26,5783.049,5783.233,5831.479,5766.855,15221,17715302880.0,-0.007220528725022804,-0.0023151410292478487,0.021665563189309442,35.08088154,38.06665603
332,2017/5/31,5856.5019999999995,5741.475,5894.763000000001,5731.736,16578,19330901680.0,-0.01866610931859849,0.0300638773137563,0.028613901480020236,34.73664005,34.60578786
333,2017/6/1,5724.634,5634.304,5764.738,5625.67,16666,19093803280.0,0.01503078286155649,0.04713767663228675,0.056230015277840883,29.93602803,27.41051004
334,2017/6/2,5640.191,5718.9919999999975,5741.451,5580.395,19310,21919338680.0,0.003960662997955016,0.035709964273424474,0.038030303242249666,30.3671738,38.73477383
335,2017/6/5,5752.446999999999,5741.643,5793.579000000002,5730.9230000000025,16791,19416581840.0,0.004911660303505464,0.016843088293716682,0.04473667206407645,31.61233521,41.48169381
336,2017/6/6,5740.1669999999995,5769.844,5799.316999999999,5733.469,16201,18749090240.0,0.024999289408864308,0.024036351762716585,0.038968124614807635,34.14853996,44.93950862
337,2017/6/7,5772.56,5914.0859999999975,5921.639,5772.56,21384,25171211680.0,-0.0024000327354048467,-0.0014076562295509093,0.014517374282349104,42.74213986,58.91034002
338,2017/6/8,5908.4569999999985,5899.892,5918.369000000002,5876.1640000000025,15010,17798136400.0,0.003953462198969035,0.008683040299720786,0.002269702564047025,49.29584024,57.30077589
339,2017/6/9,5890.781999999997,5923.217,5931.0059999999985,5858.509,17547,20757410240.0,-0.014327855960705016,0.0022403366278830454,-0.0007085676584192691,57.37627514,59.35385407
340,2017/6/12,5897.678000000001,5838.35,5897.678000000001,5834.262,18805,22153668360.0,0.012020519496090398,0.027431551722661318,0.036802007416479016,60.07572781,49.59322946
341,2017/6/13,5842.1269999999995,5908.53,5944.0109999999995,5836.808000000001,20871,24757573880.0,-0.0004686444851765554,0.014581291793390313,0.020657930145061617,65.1034696,56.28159545
342,2017/6/14,5916.36,5905.7609999999995,5937.478,5896.854,17985,21382431360.0,0.0076806359078873294,0.01594747908017285,0.018807229076828528,69.16633482,55.9520546
343,2017/6/15,5902.089,5951.121,5974.154,5901.186,21711,25943973520.0,-0.0024590325083292588,-0.006358129838059039,0.014882238153114312,73.3303595,60.24216292
344,2017/6/16,5947.584,5936.486999999999,5958.34,5926.875,16333,19497841600.0,0.010446919196487912,-0.0029423125158024826,0.020985306629998625,76.18096565,58.18533171
345,2017/6/19,5953.4609999999975,5998.505,6016.573,5944.715,14388,17207559680.0,-0.0006369920505192398,0.009120272467890005,0.018206536462001703,79.46041378,64.03910409
346,2017/6/20,5976.1,5994.684,6027.629,5974.066,12928,15570100520.0,0.0008772772676591482,0.00598930652558174,0.014319687242897146,81.03308081,63.42368567
347,2017/6/21,5996.749,5999.943,6003.28,5943.183000000001,14045,16854115080.0,-0.0144434705463035,0.00281486007450391,0.020473194495347662,82.62558656,63.95996255
348,2017/6/22,5990.973000000001,5913.283,6031.768,5906.047,15332,18424572560.0,0.0009701886414027671,0.02137628116225784,0.032941430335737265,77.90292301,50.29070542
349,2017/6/23,5925.738,5919.02,5941.589,5828.948,17644,20890100600.0,0.022671489537119355,0.023998229436629603,0.03847731550155255,72.32073943,51.06952142
350,2017/6/26,5929.79,6053.2130000000025,6059.263000000001,5924.722,17244,20761010120.0,-0.003737684433044071,0.009004143749773713,0.011507607612684278,76.49614333,65.35361595
351,2017/6/27,6048.219,6030.5880000000025,6065.378000000002,6012.988,13120,15914334320.0,-0.002281037935272849,0.008280784560311397,0.005437280742773335,77.96100032,61.92476308
352,2017/6/28,6027.545,6016.8319999999985,6044.971,5995.768,11767,14219705520.0,0.003798510578324353,0.01760876820226999,0.003266669237233107,78.21201238,59.77946631
353,2017/6/29,6027.625,6039.687,6078.56,6023.52,13837,16797423000.0,0.0035397529706423366,0.01132310333300383,0.003512102531141174,79.247782,62.22550464
354,2017/6/30,6028.746,6061.066,6081.128000000002,6011.704000000002,12091,14678622040.0,0.00769683088750392,0.014139756933846328,-0.0030136612932443936,81.38058022,64.49762593
355,2017/7/3,6062.86,6107.717,6114.4619999999995,6049.857,12099,14786045840.0,-0.004451908953869311,0.0024811234705210557,-0.05359400247260958,84.09008251,69.06538928
356,2017/7/4,6107.304,6080.526,6108.203,6053.3719999999985,12162,14850051560.0,0.0069492343261093065,-0.0028201507566942776,-0.038792038715071725,84.76074675,63.69200544
357,2017/7/5,6075.4519999999975,6122.781,6130.829000000002,6061.941,11919,14597200960.0,-0.0024018497476882045,-0.014093922353257574,-0.02481127448458481,86.8562971,68.03921246
358,2017/7/6,6120.869000000002,6108.075,6146.678000000001,6068.118,13381,16433787840.0,0.006334729026739229,-0.007723546289133561,-0.0173431072801169,87.02197693,64.99244089
359,2017/7/7,6105.422,6146.768,6166.873000000001,6096.373000000001,10692,13162742480.0,-0.0038877341718444453,-0.01691425477584315,-0.020391529337043558,88.19338994,69.08953981
360,2017/7/10,6141.299,6122.871,6169.14,6104.188,12384,15267824120.0,-0.009716520240259754,-0.05593634097468328,-0.009743958348951016,87.89435013,63.89391686
361,2017/7/11,6133.981,6063.378000000002,6133.981,6050.139,14252,17455222960.0,-0.0044349865701926285,-0.036073621007959744,-0.0031551719190196,82.7001328,52.77783132
362,2017/7/12,6074.533,6036.486999999999,6076.986999999999,5970.57,18236,22058649040.0,0.0040440739787895134,-0.010870560973625869,-0.0009810341677203268,74.44941905,48.48818117
363,2017/7/13,6040.3,6060.899,6101.098000000001,6032.941999999999,15764,19225370840.0,-0.0029861906624743554,-0.009694436419415751,0.0051401615502915405,69.62280783,52.43633936
364,2017/7/14,6053.243,6042.8,6071.5509999999995,6017.686,12400,15082681880.0,-0.04342688819752434,-0.0035371020056928423,0.01786572449857679,64.08152016,49.28560714
365,2017/7/17,6034.475,5780.38,6038.469,5775.8380000000025,18883,22331953440.0,0.011118646178970851,0.04892930914576549,0.07798899034319537,53.59373976,24.89036096
366,2017/7/18,5800.811,5844.65,5849.0019999999995,5767.398,19677,22989655080.0,0.021595305108090244,0.03415037684035824,0.0629313988006125,47.8663259,33.9044382
367,2017/7/19,5836.4140000000025,5970.8669999999975,5982.628000000002,5824.5369999999975,20003,23739794240.0,0.005237932782626133,0.009998212989838884,0.03722173011055197,48.32971887,47.75663954
368,2017/7/20,5964.994000000002,6002.142,6031.32,5964.143,17711,21387655960.0,0.003212853011474845,0.014979818871329762,0.03329461382286523,50.01335417,50.64034308
369,2017/7/21,5992.034000000002,6021.4259999999995,6038.3719999999985,5979.929,16015,19382596840.0,0.006939220045218618,0.021478799208028226,0.02194745895739658,52.21639952,52.46057096
370,2017/7/24,6025.262,6063.21,6095.0369999999975,6011.6669999999995,14083,17070719840.0,-0.0031275512476065725,0.02770413691757331,0.029824465918218145,55.78572147,56.38150681
371,2017/7/25,6052.249,6044.2469999999985,6060.976,5989.208000000001,13958,16877886760.0,-0.0022636401192737145,0.027830596598716128,0.031832583943045424,57.9734575,54.10321967
372,2017/7/26,6042.9569999999985,6030.565,6060.478,5997.954000000002,12831,15526224880.0,0.010196059573191104,0.026954025037455143,0.04108222032263988,60.27608111,52.38501893
373,2017/7/27,6024.892,6092.053000000001,6110.441999999999,5977.438,15849,19277832400.0,0.009636488717350164,0.01804449173373885,0.01943925963874564,66.00331145,58.97249721
374,2017/7/28,6089.507,6150.759,6160.107,6080.302,13491,16569997240.0,0.013075947212368372,0.0004588051653462794,-0.007966008747863523,71.27269479,64.28044106
375,2017/7/31,6146.726,6231.186,6243.049,6121.095,12689,15753333840.0,-0.003004885426305709,0.002063170638783655,0.0022437141179864908,75.64490307,70.21878735
376,2017/8/1,6231.1619999999975,6212.4619999999995,6238.483,6192.346,11762,14662671640.0,-0.003114546213723199,0.0038936254257974224,0.005691302417624588,78.6323267,67.28889213
377,2017/8/2,6217.254,6193.113,6255.141,6173.689,13508,16841382720.0,0.001431913159020267,0.013757378559054229,0.01072546229981579,80.07404672,64.17586495
378,2017/8/3,6186.047,6201.981,6245.303000000001,6175.0390000000025,13394,16698444520.0,-0.007803958122412765,0.0013700461191352086,0.01768918672920806,81.33746399,65.01050065
379,2017/8/4,6206.234,6153.581,6247.435,6147.323,13591,16940464000.0,0.014700545909771778,-0.008420950337697743,0.01973127517131889,78.63112274,56.87449916
380,2017/8/7,6176.371,6244.0419999999995,6247.568,6159.593000000003,11949,14883308520.0,-0.0011836883864649894,0.0001801717541297768,0.021395595993748958,81.52648296,65.85864516
381,2017/8/8,6245.943,6236.651,6269.843000000003,6218.853,12029,15081907440.0,0.006680348154803029,0.0017907046586381978,0.012140810829401992,82.71350595,64.621239
382,2017/8/9,6230.66,6278.314,6293.959,6228.915,10767,13526242920.0,-0.010804811610250814,-0.002990771089181101,-0.002656445663597073,84.77078829,68.38787021
383,2017/8/10,6265.544,6210.478,6281.92,6175.07,14134,17689785640.0,-0.017505254829016437,0.016296813224360548,0.002290483920883443,82.91323135,57.2275244
384,2017/8/11,6187.566999999999,6101.762,6226.319,6080.177,16998,21046503000.0,0.023502227717174112,0.02839130729779367,0.03335118610001523,75.64073921,44.21749083
385,2017/8/14,6118.11,6245.1669999999995,6246.23,6117.563,15499,19283107800.0,0.00042464837209332487,0.02121160250798742,0.023940272533945258,75.89674103,58.28916312
386,2017/8/15,6238.262,6247.819,6264.4259999999995,6220.785,14418,18073475600.0,0.0018755344865142441,0.010331605316991446,0.01898918646650929,76.31682856,58.50692669
387,2017/8/16,6243.866,6259.5369999999975,6271.641,6203.972,16477,20668774040.0,0.008331606634803973,0.0003353283158163552,0.023673955437918337,77.58044894,59.55651077
388,2017/8/17,6269.4259999999995,6311.689,6318.1759999999995,6240.094,18767,23664469520.0,-0.005813024057427498,-0.013781731007342072,0.019688073984633958,80.86276717,64.10294056
389,2017/8/18,6281.249,6274.999,6301.498000000001,6259.267,16561,20864079080.0,0.016356655993092575,0.004822948975768925,0.03588781448411385,81.02869383,58.86557898
390,2017/8/21,6318.629,6377.637,6389.17,6318.629,10507,13321982600.0,-0.01023388443086352,0.002671992777262343,0.02229744339478712,83.56850369,67.27902392
391,2017/8/22,6336.773,6312.369000000002,6336.773,6287.728,10644,13460535080.0,-0.008037077680344906,0.0085690491161083,0.0354107942675721,82.1645438,58.69114871
392,2017/8/23,6305.8,6261.6359999999995,6316.059,6223.111999999999,12476,15692380640.0,-0.005898298783257137,0.023330803643009733,0.04772027629839881,78.25810747,52.79776965
393,2017/8/24,6270.866,6224.703,6280.964,6214.385,11489,14397457200.0,0.012941982934768195,0.033937522802292765,0.046861352260501324,73.01062754,48.78576477
394,2017/8/25,6230.221,6305.263000000001,6331.288000000001,6230.1219999999985,13719,17273757960.0,0.014181010371811603,0.030915760373516364,0.033584641909465036,72.9830256,56.83469361
395,2017/8/28,6315.866,6394.678000000001,6431.2019999999975,6308.161,14543,18604198640.0,-0.00441273196242262,0.019573151298626586,0.03585528466014997,75.75169518,63.91589291
396,2017/8/29,6394.144,6366.46,6411.889,6345.67,10897,13939779560.0,0.0064816240108318155,0.02661369112505229,0.03772347584057702,76.3527121,60.39815081
397,2017/8/30,6365.778,6407.725,6431.901,6361.765,10931,14024832240.0,0.004405463717622131,0.0238334198174859,0.035893550363038235,78.52612479,63.68617683
398,2017/8/31,6414.9230000000025,6435.954000000002,6446.209,6395.534000000002,10681,13749022600.0,0.009981581596139294,0.012499623210482737,0.03005972385756623,81.39952777,65.86718873
399,2017/9/1,6442.898,6500.195,6520.299,6419.4619999999995,12671,16452429600.0,0.003022524708874108,0.002588845411560796,0.01151673142113427,83.40430954,70.41613017
400,2017/9/4,6505.993,6519.842,6533.981,6486.206,11040,14408708200.0,0.00246217623065111,0.015969558771516196,0.026947892295549617,85.43292081,71.71318632
401,2017/9/5,6516.448,6535.895,6542.744000000002,6486.853,11243,14694980280.0,0.0037558742911261225,0.010821777277633676,0.006692579975657393,87.51312954,72.80901153
402,2017/9/6,6524.311,6560.443,6577.746,6511.4630000000025,11301,14844774200.0,-0.00671326616205649,0.011779387459048015,0.013618287667463863,88.80061945,74.50793827
403,2017/9/7,6560.953,6516.401,6580.063,6503.456,11583,15217783280.0,9.545146162740727e-05,0.01734331573517339,0.008691760988926269,87.76563197,66.16393572
404,2017/9/8,6523.0769999999975,6517.023,6576.639,6485.557,13437,17599974360.0,0.016409026023078206,0.008904832774105515,-0.001117688245077492,86.93149157,66.22403318
405,2017/9/11,6519.815,6623.9609999999975,6624.654,6517.056,15749,20763796600.0,-0.0026171651674880532,0.010805770142668585,-0.03140522717449561,89.08030112,74.86035828
406,2017/9/12,6627.499,6606.625,6687.076,6578.558000000001,17953,23908605120.0,0.0047067905322308356,-0.004084990445197099,-0.02213717291355261,87.36159451,71.52495644
407,2017/9/13,6601.36,6637.721,6647.563,6579.776999999999,16547,21971337800.0,-0.0012510317923877922,0.0018174912744901915,-0.01502277664276634,87.05859625,73.87393185
408,2017/9/14,6625.4209999999985,6629.4169999999995,6662.738,6603.093000000003,17987,23935012000.0,-0.008199966905083792,-0.008504066043816448,-0.014920919893860875,86.26145187,72.08740805
409,2017/9/15,6617.695,6575.056,6617.695,6542.186,18078,23877172600.0,0.01832410248673181,-0.009934059877208514,0.0002158156523687066,82.14732983,61.18941511
410,2017/9/18,6600.1219999999985,6695.538000000001,6695.745,6595.307,12737,16885666480.0,-0.01731018478276141,-0.0417597510461445,-0.0047058205031471284,85.11028766,71.81392612
411,2017/9/19,6650.012,6579.637,6668.775,6558.379,12505,16587162200.0,0.0106613784316673,-0.01812622793628269,-0.01855649483398556,78.38522792,55.40077006
412,2017/9/20,6587.451,6649.785,6667.641,6570.098000000001,12305,16341178520.0,-0.011540974633014437,-0.016809716404364947,-0.01049627920301193,78.34333345,61.40664862
413,2017/9/21,6654.206,6573.04,6657.887,6553.44,13049,17274505520.0,-0.009630399328164669,-0.006471891240582738,-0.013287763348465771,72.22299628,52.67595179
414,2017/9/22,6563.355,6509.739000000001,6563.355,6470.595,12792,16713781520.0,-0.014409947925715653,0.010251716697090294,-0.008178208066406392,63.08345404,46.5363671
415,2017/9/25,6515.788000000001,6415.934,6533.396,6407.757,12490,16214989280.0,0.006926349304715464,0.03866872695386198,-8.416545432058265e-06,53.04277077,38.96507434
416,2017/9/26,6431.6669999999995,6460.373000000001,6473.766,6427.718000000003,10898,14100893840.0,0.012016488831217548,-0.0004382099919000095,-0.019354300440547468,47.24734326,43.83512198
417,2017/9/27,6464.5019999999995,6538.004,6560.155,6464.5019999999995,10717,14026233600.0,-0.001147750903792641,0.006421378757186332,-0.014380841614657918,46.91054225,51.44855235
418,2017/9/28,6540.178000000001,6530.5,6575.7890000000025,6494.18,9543,12507998000.0,0.007040042875736983,-0.00686027103590835,-0.007054743128397507,46.19559739,50.70116865
419,2017/9/29,6541.585,6576.475,6601.154,6526.385,10592,13945027160.0,0.013313363161876141,-0.018242903683204168,-0.009913821614162788,48.26051115,55.18806161
420,2017/10/9,6638.774,6664.03,6695.666,6629.803000000001,11613,15502172960.0,-0.030985454747352623,-0.03723722732340636,-0.01429855507853343,55.04832402,62.50027567
421,2017/10/10,6666.605,6457.5419999999995,6707.227,6446.655,108746,144000000000.0,0.01896154914671863,-0.01892438330250116,-0.02092003427929693,48.64433164,43.61699948
422,2017/10/20,6458.397,6579.986999999999,6649.4619999999995,6451.852,76648,101000000000.0,-0.014329511593259785,-0.02066949372392365,-0.04957730159649236,50.12221034,53.07498409
423,2017/10/30,6577.834,6485.699000000001,6583.788000000001,6389.45,26310,34069090400.0,-0.0045019048833441575,-0.00019581543947698414,-0.046844449611368084,46.81654545,46.34084254
424,2017/11/1,6488.01,6456.501,6541.068,6454.936,12265,15984647680.0,-0.006291488222490803,0.008483852166986256,-0.03080894744692205,42.53045732,44.37919506
425,2017/11/2,6458.031,6415.88,6466.055,6382.3769999999995,12019,15487235600.0,-0.012553694894543005,0.02382588203021261,-0.03176555671240736,37.16094367,41.62162766
426,2017/11/3,6411.9519999999975,6335.3369999999995,6437.999,6297.074000000001,13555,17302691480.0,0.017149048266887845,-0.0020341459341467892,-0.04099134742161301,32.52227935,36.55495674
427,2017/11/6,6343.524,6443.982,6452.065,6330.148,12810,16414980160.0,0.0062767090286720405,-0.029517928510663087,-0.05215641508619984,33.07154168,46.44769027
428,2017/11/7,6445.187,6484.429,6489.468000000003,6424.471,12350,15991496080.0,0.00414037997794394,-0.04665777048372339,-0.06554809991751014,35.17283395,49.73054668
429,2017/11/8,6483.128000000002,6511.276999999999,6556.52,6475.717,12551,16419831080.0,0.008825764899880848,-0.03896224964780313,-0.05635515122455989,38.01488583,51.93102309
430,2017/11/9,6513.312,6568.744000000002,6571.094,6507.315,10653,13958389480.0,-0.03749483919604733,-0.0542977470274379,-0.05468777592794002,42.71844789,56.51470113
431,2017/11/10,6561.6619999999975,6322.45,6632.955,6307.456,84919,111000000000.0,-0.010863035690278229,-0.03903660764418854,-0.008874407864040076,36.62986649,38.71489861
432,2017/11/20,6356.663000000001,6253.769,6456.686,6113.357,105217,132000000000.0,-0.01149530786954237,-0.023327052854046976,0.01203834039920564,34.4654818,35.23356499
433,2017/11/30,6246.189,6181.88,6270.15,6172.217,11676,14575825680.0,0.012245951069901137,-0.019814845969187436,0.03055057684717265,30.85150782,31.85998216
434,2017/12/1,6196.553000000001,6257.583000000001,6303.061,6194.134,11736,14722147560.0,-0.0072722966678988536,-0.018098042007593025,0.02056848466892072,30.33579447,38.80184876
435,2017/12/4,6258.7159999999985,6212.076,6306.603,6196.744000000002,12445,15580640720.0,-0.02196254521032904,-0.00041242251382627934,0.026630227962439624,28.4463472,36.30087715
436,2017/12/5,6208.139,6075.643,6225.031999999997,6040.281999999997,13464,16552727760.0,0.005307092599087814,0.031387459730599636,0.05516914012228831,24.69968253,29.81848048
437,2017/12/6,6075.3319999999985,6107.887,6114.97,6001.253000000002,16193,19689398360.0,-0.00794055292771461,0.036210067409564124,0.04953611617241783,23.39647341,32.99958506
438,2017/12/7,6121.896,6059.387,6141.983,6056.02,14359,17573482080.0,0.01401890983361862,0.0513835805503098,0.053493529956083,21.03085401,30.6487944
439,2017/12/8,6065.728,6144.333000000001,6184.861999999999,6064.473000000001,14850,18285926920.0,0.010608311756540471,0.03937921333365215,0.04113969734387765,21.3006984,39.18508698
440,2017/12/11,6161.941,6209.514,6246.324000000001,6132.764,99926,124000000000.0,0.00915176292379718,0.0270538080758011,0.026262441794961625,23.24528784,45.02627354
441,2017/12/20,6205.058000000001,6266.342,6288.0109999999995,6086.268,84398,105000000000.0,0.010007752529306644,0.0230579499171926,-0.003529491368329287,26.36511469,49.75931597
442,2018/1/2,6260.552,6329.054,6338.868,6251.906999999997,10571,13339371520.0,0.006586450360511965,0.012860373762018816,-0.011748043230473348,30.61954804,54.6108399
443,2018/1/3,6331.4140000000025,6370.74,6394.043000000002,6321.648,10281,13103339280.0,0.00244116068149064,0.002006831231536659,-0.023838674942000444,39.03774471,57.66777229
444,2018/1/4,6360.839,6386.2919999999995,6393.195,6359.729,8291,10599555720.0,-0.0013759157896318169,0.0016937841238704586,-0.02115202374084988,48.86923408,58.83148946
445,2018/1/5,6385.743,6377.505,6405.188,6363.691999999999,8934,11429912680.0,0.005225554507601329,-0.0007705207600779098,-0.023933497504117912,56.24880667,57.82114406
446,2018/1/8,6378.905,6410.831,6418.31,6355.7559999999985,9174,11759004960.0,-5.974264490825149e-05,-0.02598820652112024,-0.008359758664672309,63.24179222,60.70078888
447,2018/1/9,6410.321999999999,6410.448,6412.866,6380.683000000001,8363,10728506720.0,-0.004199862474510469,-0.02429596184229254,-0.012186979755549034,69.05397451,60.64725568
448,2018/1/10,6398.557,6383.525,6407.153,6335.616,9972,12729469360.0,0.0021279778805598387,-0.02579374248553891,0.0021734073258898035,72.82154767,56.69324724
449,2018/1/11,6365.556,6397.109,6415.104,6347.949000000001,10124,12959246760.0,-0.0038326687883543853,-0.022807177429679647,-0.0028895865304156268,76.37596609,58.23870502
450,2018/1/12,6396.696999999999,6372.5909999999985,6396.95,6345.401,10043,12840036240.0,-0.02014345499342404,-0.023180838061002008,0.002553749330531387,78.15981821,54.30373773
451,2018/1/15,6364.5080000000025,6244.225,6366.785,6215.73,12848,16195418080.0,0.0016775500562518893,0.01809880329424387,0.00859402087528884,73.0617471,38.84479605
452,2018/1/16,6236.308000000001,6254.7,6286.257,6236.308000000001,14157,17769118160.0,-0.005728492173885226,0.012410507298511632,0.005290421602954601,69.33914141,40.40232412
453,2018/1/17,6250.29,6218.87,6262.436,6159.109,17496,21798650600.0,0.0052001408616034655,0.02870762694830418,-0.008478228359814476,61.62525991,36.79612371
454,2018/1/18,6222.5909999999985,6251.209,6278.8269999999975,6210.2980000000025,14788,18536968880.0,-0.004213584924132154,0.020382457217475846,-0.04746569823533334,57.27642831,42.04832994
455,2018/1/19,6252.1309999999985,6224.869000000002,6291.965,6217.632,14078,17654927600.0,0.021264543880361125,0.02634529337083225,-0.04170931147306075,51.95873567,39.07311838
456,2018/1/22,6245.525,6357.238,6368.198,6210.016,12910,16234662560.0,-0.00391899752691338,-0.009335815333640087,-0.06324806464694267,56.03867348,56.48171877
457,2018/1/23,6332.105,6332.324000000001,6362.579000000002,6310.1730000000025,9852,12490021280.0,0.01027663777153535,-0.0070328050175576225,-0.10532041632740216,57.83664738,53.25945342
458,2018/1/24,6331.174,6397.399,6418.297,6314.9140000000025,13478,17183598240.0,-0.002934786465562105,-0.036148128325277175,-0.11838217375530286,63.5200606,59.97005728
459,2018/1/25,6390.343000000003,6378.624,6440.82,6374.485,11314,14516797320.0,0.0016055186823992116,-0.06649286742720684,-0.10295229817590744,65.92039298,57.29988158
460,2018/1/26,6385.0509999999995,6388.865,6402.335,6367.6309999999985,8962,11453690960.0,-0.014239931505830684,-0.06630770880273718,-0.14186244348565827,68.52655093,58.43552669
461,2018/1/29,6386.813,6297.888000000001,6423.061,6276.934,12178,15457163320.0,-0.0016033946618296269,-0.05442030725220917,-0.10541835612192538,65.31594196,46.16489014
462,2018/1/30,6292.344,6287.79,6329.234,6276.172,9523,12035660840.0,-0.019346224985249117,-0.0989837446861298,-0.0960569611898616,62.04301372,44.9853373
463,2018/1/31,6260.3669999999975,6166.145,6265.104,6141.642,12635,15673738840.0,-0.03432517399444879,-0.085318136372077,-0.07562082954585088,53.06752936,33.41475377
464,2018/2/1,6169.148,5954.491,6195.361,5949.88,15103,18336992440.0,0.0018041844382669138,-0.03905640297382256,-0.02397215815759906,44.37947757,22.2251666
465,2018/2/2,5940.773,5965.234,5995.075,5821.361,14923,17745795880.0,-0.0016896235755379642,-0.08092037965317048,-0.023489271334536186,40.85382944,23.68445295
466,2018/2/5,5920.655,5955.155,5988.075,5896.922,11091,13211904160.0,-0.048655996359456624,-0.05393310501573837,0.004484350113473105,37.64461185,23.22452216
467,2018/2/6,5884.1,5665.401,5907.785,5632.544,16068,18672299200.0,-0.004472763710812375,0.0032483137557253665,0.05149414842832832,32.04802185,14.26524548
468,2018/2/7,5780.47,5640.061,5815.486999999999,5583.515,17722,20269859560.0,0.014515623146629197,0.010601835689365784,0.05635931951799812,27.80598248,13.74362203
469,2018/2/8,5653.738,5721.93,5778.549,5653.738,15382,17678141240.0,-0.041839903668867084,0.015697325902274146,0.054194301573070536,25.86254582,23.86269462
470,2018/2/9,5623.28,5482.525,5651.824000000001,5430.5790000000015,18220,20266500760.0,0.02762413304088914,0.062487631155352726,0.09529842545177644,22.40911175,17.21774126
471,2018/2/12,5534.263000000001,5633.975,5694.033,5534.263000000001,16208,18285539480.0,0.00884437719372197,0.06174770033590836,0.06266907467640502,22.0898717,30.91002933
472,2018/2/13,5667.2980000000025,5683.804,5752.0480000000025,5667.2980000000025,15102,17282529560.0,0.0028241649430556857,0.048089624483884284,0.06939665759058544,22.66061252,34.8958079
473,2018/2/14,5676.719,5699.856,5707.509,5655.239000000001,11764,13404440760.0,0.019630846814375668,0.045277459641085635,0.05162779550921984,23.87791824,36.22908431
474,2018/2/22,5761.145,5811.749,5822.9919999999975,5729.821,13189,15294304320.0,0.002299824028876675,0.0379020153829768,0.04251405213817736,27.5107793,45.05335432
475,2018/2/23,5820.544,5825.115,5845.265,5771.735,10394,12079002120.0,0.026908481635126498,0.030881107068272545,0.0572227329417532,31.52365512,46.05645993
476,2018/2/26,5854.343000000003,5981.86,5990.5480000000025,5843.084,12891,15287464720.0,-0.0041331625949119774,0.0008677902859645334,0.04266465614374139,42.54620821,56.52701467
477,2018/2/27,5973.755,5957.1359999999995,6000.172,5942.013000000001,10668,12770975160.0,0.0001334533910254983,0.020329399899549128,0.039737887468071935,50.86257844,54.64485241
478,2018/2/28,5938.649,5957.931,5998.234,5894.454000000002,11539,13769754160.0,0.012436364234496886,0.006075263375826258,0.027468092530779604,57.81614919,54.6994164
479,2018/3/1,5940.265,6032.026,6046.882,5918.641,12167,14629129720.0,-0.004480252571855565,0.004443614798742593,0.011927833202310554,64.44504055,59.77358368
480,2018/3/2,5988.163000000001,6005.001,6038.526999999999,5975.805,12137,14607496960.0,-0.0029891751891466343,0.02555253529516485,0.008856284953158327,69.23828029,57.14704333
481,2018/3/5,6010.928000000001,5987.0509999999995,6034.898,5940.158,11199,13440972680.0,0.015231204811851532,0.04176062639185822,0.009751545460361158,72.74722533,55.33031811
482,2018/3/6,5996.495,6078.241,6081.241,5992.251,12622,15295754640.0,-0.013838543091660974,0.019021786072648268,-0.0042986120491108675,77.19794309,62.19847314
483,2018/3/7,6059.929,5994.1269999999995,6069.319,5987.7019999999975,12810,15521355400.0,0.010794399251133723,0.021263646899707053,-0.0005655535826985861,77.59008595,53.64011404
484,2018/3/8,6009.897,6058.83,6069.531,6001.209,11718,14205234640.0,0.016441128072581752,0.007451108547359877,-0.011870278585139388,80.44827605,58.57301863
485,2018/3/9,6063.144,6158.444,6165.879,6056.814,13519,16587603280.0,0.012767835511697452,-0.01628024871217462,-0.08852447144116284,83.42272197,65.01965208
486,2018/3/12,6189.976,6237.074000000001,6252.477,6184.861,14430,18030356200.0,-0.006928569390069903,-0.030725946172836863,-0.07081653993523261,85.65160073,69.26663242
487,2018/3/13,6232.151,6193.86,6239.544,6187.936,13928,17388127640.0,-0.011668975404674929,-0.022885082969263008,-0.03831148911987022,85.65666279,64.43010469
488,2018/3/14,6193.814,6121.584,6204.7159999999985,6106.134,16146,19979131480.0,-0.002876543064670757,-0.02137469648378601,-0.04191317149286848,81.95389538,56.94820608
489,2018/3/15,6105.303000000001,6103.975,6152.056,6036.648,19683,24108796280.0,-0.0075019966497240674,-0.019178486150418457,-0.023165396319611373,78.04852269,55.1915424
490,2018/3/16,6087.281,6058.183000000001,6124.863,6048.1309999999985,15977,19585501600.0,-0.002104426360181048,-0.07343984161587742,-0.0006493696212215949,72.00702995,50.62313285
491,2018/3/19,6061.129,6045.434,6122.53,6012.472,11767,14335836160.0,0.0011048007471424033,-0.04136146387505028,-0.001968262328229924,65.62383222,49.34385578
492,2018/3/20,6004.9569999999985,6052.113,6082.2980000000025,5974.484,11298,13714728680.0,-0.01014125149348684,-0.01578770918520523,-0.012144684013666154,60.66092055,50.08724276
493,2018/3/21,6067.0869999999995,5990.736999999999,6135.93,5979.5859999999975,13021,15914095560.0,-0.0006388195642705258,-0.02098706720057969,-0.010266850305730232,51.52519214,43.48934755
494,2018/3/22,6028.384,5986.91,6062.575,5952.988,13249,16005718040.0,-0.0624093230063589,-0.004064868187428796,-0.009064609289266121,44.82543118,43.09116791
495,2018/3/23,5838.599,5613.271,5875.4140000000025,5587.77,17548,20298119480.0,0.03244365005715915,0.07855989849768523,0.06855147381981036,37.99393051,21.48500128
496,2018/3/26,5616.6309999999985,5795.3859999999995,5804.578,5586.892,14632,16794314200.0,0.027811434820735118,0.04109286249440509,0.03594014272733537,36.88242954,38.41663642
