,time,open,close,high,low,volume,amount,r_1,r_5,r_10
391,2017/3/13,6299.195,6380.276999999999,6383.88,6256.733,15660,20025866000.0,-0.0036103448173174704,0.00382679310004896,0.006896722509069844
392,2017/3/14,6370.9890000000005,6357.241999999999,6388.795999999999,6348.102,12704,16338385920.0,-0.001780960989057709,0.003372688974244118,0.008732560440518126
393,2017/3/15,6343.7390000000005,6345.92,6365.380999999999,6335.956,14808,18993589000.0,0.01295178634461194,0.002749640714033666,0.007215974988654042
394,2017/3/16,6349.722,6428.111,6429.809,6349.722,19018,24540975760.0,-0.010060187199629823,-0.007060394570037795,-0.016697907052320698
395,2017/3/17,6416.431,6363.443,6622.674,6348.397,20043,25926192280.0,0.0064823398276687635,0.016092546126365796,-0.0047037429265887505
396,2017/3/20,6397.269,6404.693,6411.536999999999,6365.108,11302,14433854760.0,-0.0040610845828206454,0.00305822621006183,0.01276329716350181
397,2017/3/21,6363.686,6378.683000000001,6378.896,6335.878000000001,10161,13000199200.0,-0.0024008090698346826,0.005341855050642695,0.016266994299606798
398,2017/3/22,6352.483,6363.369000000001,6373.741999999999,6303.6630000000005,12003,15338344320.0,0.0030419420907382647,0.004454087135289331,0.02082544639482631
399,2017/3/23,6367.883000000001,6382.726,6409.358,6315.92,14699,18867022360.0,0.013022805616283717,-0.009706040961181793,0.015830696790055
400,2017/3/24,6378.01,6465.847,6470.87,6378.01,13947,18031867240.0,-0.006428701452416058,-0.020466924132290825,0.011484032950362096
401,2017/3/27,6461.604,6424.28,6469.349,6409.312,12707,16430793120.0,-0.0017936640370594275,0.009675481143412237,0.011691738218134932
402,2017/3/28,6427.094,6412.757,6440.25,6401.798000000001,10998,14189818920.0,-0.0032817398195503235,0.010867088835581967,0.021423546845763846
403,2017/3/29,6418.86,6391.7119999999995,6433.464,6351.89,13455,17319299120.0,-0.011098278520684271,0.016298763148277114,0.010116694869856538
404,2017/3/30,6392.444,6320.775,6402.945,6311.601,16099,20535563800.0,0.002014942787870139,0.02578702769834405,0.01011727201173915
405,2017/3/31,6329.531999999999,6333.5109999999995,6345.049,6308.4,11551,14686628840.0,0.024145691070876895,0.03261855864780217,0.004568871831121918
406,2017/4/5,6355.293000000001,6486.438,6494.893,6355.293000000001,15284,19809502880.0,-0.0006155921015510196,0.0019969357604280686,-0.030476973648711343
407,2017/4/6,6495.683000000001,6482.445,6497.1669999999995,6463.73,10892,14183752840.0,0.002073908841494284,0.010442973291713223,-0.028704447164611475
408,2017/4/7,6477.81,6495.889,6520.649,6455.141,10911,14232392040.0,-0.0018657954284625076,-0.006082924138636009,-0.039768844572313326
409,2017/4/10,6495.513000000001,6483.769,6506.829000000001,6479.034000000001,9607,12540227080.0,0.008688156533645696,-0.015275837248365893,-0.055376433059228465
410,2017/4/11,6487.943,6540.101,6554.816,6449.565,14685,19224396800.0,-0.006224674511907391,-0.027163647778528092,-0.06735782826595478
411,2017/4/12,6540.778,6499.391,6545.101,6489.02,12445,16326532560.0,0.0078084238969466525,-0.03240919033798696,-0.05903137693977771
412,2017/4/13,6493.312,6550.141,6569.691,6490.103,11953,15727420120.0,-0.014315111689962037,-0.03874283011617609,-0.06369511740281615
413,2017/4/14,6546.319,6456.375,6549.566999999999,6443.45,15300,19962798840.0,-0.011097713500222624,-0.03389208340593595,-0.04743435751485933
414,2017/4/17,6449.026999999999,6384.724,6451.772,6368.656999999999,16027,20646865120.0,-0.003488952693961374,-0.040722668669781276,-0.03818677205154065
415,2017/4/18,6386.263000000001,6362.448,6420.484,6357.236999999999,15610,20077042280.0,-0.011583120207819398,-0.041316486987398524,-0.03829233653461698
416,2017/4/19,6341.861,6288.751,6352.557,6219.488,21078,26597754960.0,0.001211528330506278,-0.02751388948298308,-0.03224233238046808
417,2017/4/20,6292.496999999999,6296.37,6321.558000000001,6260.196,18761,23725241880.0,-0.009341096536575774,-0.025957972609614716,-0.04429520501495311
418,2017/4/21,6290.584,6237.555,6317.495,6228.659000000001,17645,22229356120.0,-0.018089459732218913,-0.014017351350008167,-0.05265476617039848
419,2017/4/24,6264.659000000001,6124.721,6270.880999999999,6123.42,14937,18360138920.0,-0.00410581967733698,0.002643548987782432,-0.02976266184206573
420,2017/4/25,6097.379,6099.5740000000005,6151.183000000001,6087.869000000001,13104,16081052400.0,0.00264756194448995,0.0031544825917349433,-0.05010645005700408
421,2017/4/26,6101.025,6115.723000000001,6147.12,6101.025,11658,14328115080.0,0.0028134040734021505,-0.004862221523113734,-0.055537178515115956
422,2017/4/27,6112.007,6132.929,6151.924,6002.522,16116,19643004160.0,0.002803228278038113,-0.0188259149910264,-0.05907813379218969
423,2017/4/28,6130.56,6150.121,6159.934,6122.0419999999995,11518,14178672960.0,-0.0014973689135548297,-0.039186708684268115,-0.05418934033980791
424,2017/5/2,6146.456999999999,6140.911999999999,6155.095,6123.986,9389,11555037080.0,-0.0035983254604527396,-0.032320769292899565,-0.02972978606434994
425,2017/5/3,6135.507,6118.815,6168.529,6100.866,10869,13380261280.0,-0.005365091116498935,-0.05309345028408274,-0.02478600840195351
426,2017/5/4,6114.03,6085.986999999999,6177.326999999999,6082.915,13423,16505558320.0,-0.01125799315706715,-0.05092255372875409,-0.030144987164776982
427,2017/5/5,6075.969,6017.471,6100.816999999999,6007.533,15101,18386176640.0,-0.018006401692671085,-0.04102454336713872,-0.02070803498679091
428,2017/5/8,6015.986,5909.118,6030.013000000001,5905.215,15314,18373748320.0,0.005637897229332788,-0.015614513028847964,-0.011670777263205766
429,2017/5/9,5916.911,5942.433000000001,5954.488,5869.718000000001,16628,19752676560.0,-0.024987576637380843,0.0026775228260880932,-0.043509956275485186
430,2017/5/10,5941.26,5793.946,5971.079000000001,5793.946,17163,20357716200.0,-0.0030847715874465506,0.029894652107562023,-0.01153721487911685
431,2017/5/11,5793.854,5776.073,5814.826999999999,5656.145,21280,24583350360.0,-0.0009463176798493282,0.021892382592809907,0.0008995731182760178
432,2017/5/12,5780.17,5770.607,5800.321,5734.795,17091,19825246560.0,0.008013541729665596,0.02118563956963278,0.0021879847302025946
433,2017/5/15,5792.884,5816.85,5848.751,5792.884,16194,18938822520.0,0.024324849360048768,0.004006292065293086,-0.012958044302328579
434,2017/5/16,5804.914000000001,5958.344,5968.366999999999,5759.352,21065,24771755520.0,0.0014785987515995049,-0.04606414131174693,-0.05438423830513981
435,2017/5/17,5947.744000000001,5967.154,6006.547,5947.2880000000005,16856,20237808800.0,-0.010830791362180498,-0.04022922820493657,-0.04158799990749378
436,2017/5/18,5924.684,5902.525,5984.945,5891.564,18305,21829570720.0,-0.0016372654076009438,-0.02054307266805298,-0.027256470747688423
437,2017/5/19,5907.161999999999,5892.861,5929.68,5865.8009999999995,16440,19472088080.0,-0.008944212327424561,-0.018603527217085164,-0.02087559845718401
438,2017/5/22,5935.9490000000005,5840.154,5969.72,5816.151,15500,18179774480.0,-0.02675888341300586,-0.016896643478921974,0.012659255218269737
439,2017/5/23,5796.0869999999995,5683.878000000001,5820.0830000000005,5678.64,16572,19139299640.0,0.00760431522281086,-0.008721862080783668,0.03800468623710769
440,2017/5/24,5676.36,5727.1,5739.307,5610.826,20333,23192906400.0,0.00945836461734558,-0.001415725236158105,0.03424368353966218
441,2017/5/25,5719.751,5781.269,5830.840999999999,5660.196999999999,20455,23558354520.0,0.0003397178024409419,-0.006854204500776595,0.009873437821350318
442,2017/5/26,5783.049,5783.233,5831.479,5766.855,15221,17715302880.0,-0.007220528725022804,-0.0023151410292478487,0.021665563189309435
443,2017/5/31,5856.5019999999995,5741.475,5894.763000000001,5731.736,16578,19330901680.0,-0.01866610931859849,0.0300638773137563,0.02861390148002023
444,2017/6/1,5724.634,5634.304,5764.738,5625.67,16666,19093803280.0,0.015030782861556492,0.04713767663228675,0.056230015277840883
445,2017/6/2,5640.191,5718.991999999999,5741.451,5580.395,19310,21919338680.0,0.003960662997955016,0.035709964273424474,0.038030303242249666
446,2017/6/5,5752.446999999999,5741.643,5793.579000000001,5730.923000000001,16791,19416581840.0,0.004911660303505464,0.016843088293716682,0.044736672064076444
447,2017/6/6,5740.1669999999995,5769.844,5799.316999999999,5733.469,16201,18749090240.0,0.024999289408864308,0.024036351762716582,0.038968124614807635
448,2017/6/7,5772.56,5914.085999999999,5921.639,5772.56,21384,25171211680.0,-0.0024000327354048463,-0.0014076562295509093,0.014517374282349105
449,2017/6/8,5908.456999999999,5899.892,5918.369000000001,5876.164000000001,15010,17798136400.0,0.003953462198969035,0.008683040299720786,0.002269702564047025
450,2017/6/9,5890.781999999999,5923.217,5931.005999999999,5858.509,17547,20757410240.0,-0.014327855960705016,0.0022403366278830454,-0.000708567658419269
451,2017/6/12,5897.678000000001,5838.35,5897.678000000001,5834.262,18805,22153668360.0,0.012020519496090398,0.02743155172266132,0.036802007416479016
452,2017/6/13,5842.1269999999995,5908.53,5944.0109999999995,5836.808000000001,20871,24757573880.0,-0.0004686444851765554,0.014581291793390311,0.020657930145061617
453,2017/6/14,5916.36,5905.7609999999995,5937.478,5896.854,17985,21382431360.0,0.00768063590788733,0.01594747908017285,0.018807229076828528
454,2017/6/15,5902.089,5951.121,5974.154,5901.186,21711,25943973520.0,-0.0024590325083292583,-0.006358129838059038,0.014882238153114312
455,2017/6/16,5947.584,5936.486999999999,5958.34,5926.875,16333,19497841600.0,0.010446919196487913,-0.002942312515802483,0.020985306629998625
456,2017/6/19,5953.460999999999,5998.505,6016.573,5944.715,14388,17207559680.0,-0.0006369920505192398,0.009120272467890005,0.018206536462001703
457,2017/6/20,5976.1,5994.684,6027.629,5974.066,12928,15570100520.0,0.0008772772676591484,0.00598930652558174,0.014319687242897146
458,2017/6/21,5996.749,5999.943,6003.28,5943.183000000001,14045,16854115080.0,-0.014443470546303499,0.00281486007450391,0.020473194495347662
459,2017/6/22,5990.973000000001,5913.283,6031.768,5906.047,15332,18424572560.0,0.0009701886414027672,0.02137628116225784,0.032941430335737265
460,2017/6/23,5925.738,5919.02,5941.589,5828.948,17644,20890100600.0,0.022671489537119355,0.023998229436629603,0.03847731550155255
461,2017/6/26,5929.79,6053.213000000001,6059.263000000001,5924.722,17244,20761010120.0,-0.0037376844330440705,0.009004143749773713,0.011507607612684278
462,2017/6/27,6048.219,6030.588000000001,6065.378000000001,6012.988,13120,15914334320.0,-0.0022810379352728493,0.008280784560311397,0.005437280742773335
463,2017/6/28,6027.545,6016.831999999999,6044.971,5995.768,11767,14219705520.0,0.0037985105783243534,0.01760876820226999,0.0032666692372331067
464,2017/6/29,6027.625,6039.687,6078.56,6023.52,13837,16797423000.0,0.003539752970642337,0.011323103333003832,0.003512102531141174
465,2017/6/30,6028.746,6061.066,6081.128000000001,6011.704000000001,12091,14678622040.0,0.007696830887503921,0.014139756933846328,-0.0030136612932443936
466,2017/7/3,6062.86,6107.717,6114.4619999999995,6049.857,12099,14786045840.0,-0.004451908953869311,0.0024811234705210557,-0.05359400247260958
467,2017/7/4,6107.304,6080.526,6108.203,6053.371999999999,12162,14850051560.0,0.006949234326109306,-0.0028201507566942776,-0.038792038715071725
468,2017/7/5,6075.451999999999,6122.781,6130.829000000001,6061.941,11919,14597200960.0,-0.0024018497476882045,-0.014093922353257576,-0.02481127448458481
469,2017/7/6,6120.869000000001,6108.075,6146.678000000001,6068.118,13381,16433787840.0,0.006334729026739229,-0.007723546289133561,-0.017343107280116895
470,2017/7/7,6105.422,6146.768,6166.8730000000005,6096.3730000000005,10692,13162742480.0,-0.003887734171844445,-0.01691425477584315,-0.020391529337043558
471,2017/7/10,6141.299,6122.871,6169.14,6104.188,12384,15267824120.0,-0.009716520240259754,-0.05593634097468328,-0.009743958348951016
472,2017/7/11,6133.981,6063.378000000001,6133.981,6050.139,14252,17455222960.0,-0.0044349865701926285,-0.036073621007959744,-0.0031551719190195996
473,2017/7/12,6074.533,6036.486999999999,6076.986999999999,5970.57,18236,22058649040.0,0.0040440739787895134,-0.010870560973625869,-0.0009810341677203268
474,2017/7/13,6040.3,6060.899,6101.098000000001,6032.941999999999,15764,19225370840.0,-0.0029861906624743554,-0.009694436419415753,0.0051401615502915405
475,2017/7/14,6053.243,6042.8,6071.5509999999995,6017.686,12400,15082681880.0,-0.043426888197524334,-0.003537102005692842,0.01786572449857679
476,2017/7/17,6034.475,5780.38,6038.469,5775.838000000001,18883,22331953440.0,0.011118646178970851,0.04892930914576549,0.07798899034319536
477,2017/7/18,5800.811,5844.65,5849.0019999999995,5767.398,19677,22989655080.0,0.021595305108090244,0.03415037684035824,0.0629313988006125
478,2017/7/19,5836.414000000001,5970.866999999999,5982.628000000001,5824.536999999999,20003,23739794240.0,0.005237932782626133,0.009998212989838884,0.03722173011055196
479,2017/7/20,5964.994000000001,6002.142,6031.32,5964.143,17711,21387655960.0,0.0032128530114748453,0.014979818871329764,0.03329461382286523
480,2017/7/21,5992.034000000001,6021.4259999999995,6038.371999999999,5979.929,16015,19382596840.0,0.006939220045218618,0.021478799208028223,0.02194745895739658
481,2017/7/24,6025.262,6063.21,6095.036999999999,6011.6669999999995,14083,17070719840.0,-0.0031275512476065725,0.02770413691757331,0.029824465918218142
482,2017/7/25,6052.249,6044.246999999999,6060.976,5989.2080000000005,13958,16877886760.0,-0.0022636401192737145,0.027830596598716128,0.031832583943045424
483,2017/7/26,6042.956999999999,6030.565,6060.478,5997.954000000001,12831,15526224880.0,0.010196059573191103,0.026954025037455146,0.041082220322639876
484,2017/7/27,6024.892,6092.053000000001,6110.441999999999,5977.438,15849,19277832400.0,0.009636488717350164,0.01804449173373885,0.019439259638745633
485,2017/7/28,6089.507,6150.759,6160.107,6080.302,13491,16569997240.0,0.013075947212368372,0.00045880516534627943,-0.007966008747863523
486,2017/7/31,6146.726,6231.186,6243.049,6121.095,12689,15753333840.0,-0.0030048854263057083,0.002063170638783655,0.0022437141179864903
487,2017/8/1,6231.161999999999,6212.4619999999995,6238.483,6192.346,11762,14662671640.0,-0.003114546213723199,0.0038936254257974224,0.005691302417624588
488,2017/8/2,6217.254,6193.113,6255.141,6173.689,13508,16841382720.0,0.001431913159020267,0.013757378559054229,0.01072546229981579
489,2017/8/3,6186.047,6201.981,6245.303000000001,6175.039000000001,13394,16698444520.0,-0.0078039581224127645,0.0013700461191352084,0.01768918672920806
490,2017/8/4,6206.234,6153.581,6247.435,6147.323,13591,16940464000.0,0.014700545909771778,-0.008420950337697743,0.01973127517131889
491,2017/8/7,6176.371,6244.0419999999995,6247.568,6159.593000000001,11949,14883308520.0,-0.001183688386464989,0.00018017175412977685,0.021395595993748965
492,2017/8/8,6245.943,6236.651,6269.843000000001,6218.853,12029,15081907440.0,0.006680348154803029,0.0017907046586381978,0.012140810829401992
493,2017/8/9,6230.66,6278.314,6293.959,6228.915,10767,13526242920.0,-0.010804811610250814,-0.0029907710891811006,-0.0026564456635970726
494,2017/8/10,6265.544,6210.478,6281.92,6175.07,14134,17689785640.0,-0.017505254829016437,0.016296813224360548,0.002290483920883443
495,2017/8/11,6187.566999999999,6101.762,6226.319,6080.177,16998,21046503000.0,0.023502227717174112,0.02839130729779367,0.03335118610001523
496,2017/8/14,6118.11,6245.1669999999995,6246.23,6117.563,15499,19283107800.0,0.00042464837209332487,0.02121160250798742,0.023940272533945265
497,2017/8/15,6238.262,6247.819,6264.4259999999995,6220.785,14418,18073475600.0,0.001875534486514244,0.010331605316991446,0.01898918646650929
498,2017/8/16,6243.866,6259.536999999999,6271.641,6203.972,16477,20668774040.0,0.008331606634803973,0.00033532831581635514,0.023673955437918337
499,2017/8/17,6269.4259999999995,6311.689,6318.1759999999995,6240.094,18767,23664469520.0,-0.005813024057427498,-0.013781731007342072,0.019688073984633958
500,2017/8/18,6281.249,6274.999,6301.4980000000005,6259.267,16561,20864079080.0,0.016356655993092575,0.004822948975768926,0.03588781448411385
501,2017/8/21,6318.629,6377.637,6389.17,6318.629,10507,13321982600.0,-0.010233884430863519,0.0026719927772623432,0.02229744339478712
502,2017/8/22,6336.773,6312.369000000001,6336.773,6287.728,10644,13460535080.0,-0.008037077680344904,0.0085690491161083,0.0354107942675721
503,2017/8/23,6305.8,6261.6359999999995,6316.059,6223.111999999999,12476,15692380640.0,-0.005898298783257137,0.02333080364300973,0.04772027629839881
504,2017/8/24,6270.866,6224.703,6280.964,6214.385,11489,14397457200.0,0.012941982934768196,0.033937522802292765,0.046861352260501324
505,2017/8/25,6230.221,6305.263000000001,6331.2880000000005,6230.121999999999,13719,17273757960.0,0.014181010371811605,0.030915760373516354,0.03358464190946504
506,2017/8/28,6315.866,6394.678000000001,6431.201999999999,6308.161,14543,18604198640.0,-0.0044127319624226195,0.019573151298626582,0.03585528466014997
507,2017/8/29,6394.144,6366.46,6411.889,6345.67,10897,13939779560.0,0.006481624010831816,0.02661369112505229,0.03772347584057702
508,2017/8/30,6365.778,6407.725,6431.901,6361.765,10931,14024832240.0,0.004405463717622131,0.0238334198174859,0.035893550363038235
509,2017/8/31,6414.923000000001,6435.954000000001,6446.209,6395.534000000001,10681,13749022600.0,0.009981581596139294,0.012499623210482735,0.03005972385756623
510,2017/9/1,6442.898,6500.195,6520.299,6419.4619999999995,12671,16452429600.0,0.0030225247088741082,0.002588845411560796,0.01151673142113427
511,2017/9/4,6505.993,6519.842,6533.981,6486.206,11040,14408708200.0,0.00246217623065111,0.015969558771516196,0.02694789229554962
512,2017/9/5,6516.448,6535.895,6542.744000000001,6486.853,11243,14694980280.0,0.003755874291126123,0.010821777277633676,0.006692579975657393
513,2017/9/6,6524.311,6560.443,6577.746,6511.463000000001,11301,14844774200.0,-0.0067132661620564905,0.011779387459048015,0.013618287667463865
514,2017/9/7,6560.953,6516.401,6580.063,6503.456,11583,15217783280.0,9.545146162740727e-05,0.017343315735173392,0.008691760988926269
515,2017/9/8,6523.076999999999,6517.023,6576.639,6485.557,13437,17599974360.0,0.016409026023078206,0.008904832774105515,-0.0011176882450774919
516,2017/9/11,6519.815,6623.960999999999,6624.654,6517.056,15749,20763796600.0,-0.0026171651674880532,0.010805770142668585,-0.03140522717449561
517,2017/9/12,6627.499,6606.625,6687.076,6578.558000000001,17953,23908605120.0,0.004706790532230836,-0.004084990445197099,-0.02213717291355261
518,2017/9/13,6601.36,6637.721,6647.563,6579.776999999999,16547,21971337800.0,-0.0012510317923877922,0.0018174912744901913,-0.015022776642766342
519,2017/9/14,6625.420999999999,6629.4169999999995,6662.738,6603.093000000001,17987,23935012000.0,-0.008199966905083792,-0.008504066043816448,-0.014920919893860874
520,2017/9/15,6617.695,6575.056,6617.695,6542.186,18078,23877172600.0,0.018324102486731806,-0.009934059877208514,0.00021581565236870661
521,2017/9/18,6600.121999999999,6695.5380000000005,6695.745,6595.307,12737,16885666480.0,-0.017310184782761407,-0.0417597510461445,-0.0047058205031471284
522,2017/9/19,6650.012,6579.637,6668.775,6558.379,12505,16587162200.0,0.0106613784316673,-0.01812622793628269,-0.01855649483398556
523,2017/9/20,6587.451,6649.785,6667.641,6570.098000000001,12305,16341178520.0,-0.011540974633014435,-0.016809716404364947,-0.01049627920301193
524,2017/9/21,6654.206,6573.04,6657.887,6553.44,13049,17274505520.0,-0.009630399328164667,-0.006471891240582738,-0.01328776334846577
525,2017/9/22,6563.355,6509.7390000000005,6563.355,6470.595,12792,16713781520.0,-0.014409947925715653,0.010251716697090294,-0.008178208066406392
526,2017/9/25,6515.7880000000005,6415.934,6533.396,6407.757,12490,16214989280.0,0.006926349304715464,0.03866872695386198,-8.416545432058265e-06
527,2017/9/26,6431.6669999999995,6460.3730000000005,6473.766,6427.718000000001,10898,14100893840.0,0.012016488831217547,-0.0004382099919000095,-0.019354300440547468
528,2017/9/27,6464.5019999999995,6538.004,6560.155,6464.5019999999995,10717,14026233600.0,-0.0011477509037926415,0.006421378757186332,-0.01438084161465792
529,2017/9/28,6540.178000000001,6530.5,6575.789000000001,6494.18,9543,12507998000.0,0.007040042875736983,-0.0068602710359083495,-0.007054743128397506
530,2017/9/29,6541.585,6576.475,6601.154,6526.385,10592,13945027160.0,0.01331336316187614,-0.01824290368320417,-0.009913821614162788
531,2017/10/9,6638.774,6664.03,6695.666,6629.803000000001,11613,15502172960.0,-0.030985454747352623,-0.037237227323406355,-0.014298555078533432
532,2017/10/10,6666.605,6457.5419999999995,6707.227,6446.655,108746,144000000000.0,0.01896154914671863,-0.01892438330250116,-0.02092003427929693
533,2017/10/20,6458.397,6579.986999999999,6649.4619999999995,6451.852,76648,101000000000.0,-0.014329511593259783,-0.02066949372392365,-0.04957730159649236
534,2017/10/30,6577.834,6485.6990000000005,6583.7880000000005,6389.45,26310,34069090400.0,-0.0045019048833441575,-0.00019581543947698414,-0.046844449611368084
535,2017/11/1,6488.01,6456.501,6541.068,6454.936,12265,15984647680.0,-0.006291488222490803,0.008483852166986256,-0.030808947446922048
536,2017/11/2,6458.031,6415.88,6466.055,6382.3769999999995,12019,15487235600.0,-0.012553694894543005,0.02382588203021261,-0.031765556712407356
537,2017/11/3,6411.951999999999,6335.3369999999995,6437.999,6297.0740000000005,13555,17302691480.0,0.017149048266887845,-0.0020341459341467892,-0.04099134742161301
538,2017/11/6,6343.524,6443.982,6452.065,6330.148,12810,16414980160.0,0.006276709028672041,-0.029517928510663087,-0.052156415086199844
539,2017/11/7,6445.187,6484.429,6489.468000000001,6424.471,12350,15991496080.0,0.00414037997794394,-0.04665777048372339,-0.06554809991751014
540,2017/11/8,6483.128000000001,6511.276999999999,6556.52,6475.717,12551,16419831080.0,0.008825764899880848,-0.03896224964780313,-0.05635515122455989
541,2017/11/9,6513.312,6568.744000000001,6571.094,6507.315,10653,13958389480.0,-0.03749483919604733,-0.0542977470274379,-0.05468777592794002
542,2017/11/10,6561.661999999999,6322.45,6632.955,6307.456,84919,111000000000.0,-0.010863035690278229,-0.03903660764418854,-0.008874407864040076
543,2017/11/20,6356.6630000000005,6253.769,6456.686,6113.357,105217,132000000000.0,-0.01149530786954237,-0.023327052854046976,0.012038340399205639
544,2017/11/30,6246.189,6181.88,6270.15,6172.217,11676,14575825680.0,0.012245951069901135,-0.01981484596918743,0.03055057684717265
545,2017/12/1,6196.553000000001,6257.5830000000005,6303.061,6194.134,11736,14722147560.0,-0.0072722966678988536,-0.018098042007593025,0.02056848466892072
546,2017/12/4,6258.715999999999,6212.076,6306.603,6196.744000000001,12445,15580640720.0,-0.021962545210329042,-0.00041242251382627934,0.026630227962439624
547,2017/12/5,6208.139,6075.643,6225.031999999999,6040.281999999999,13464,16552727760.0,0.005307092599087814,0.03138745973059964,0.05516914012228831
548,2017/12/6,6075.331999999999,6107.887,6114.97,6001.253000000001,16193,19689398360.0,-0.00794055292771461,0.036210067409564124,0.04953611617241783
549,2017/12/7,6121.896,6059.387,6141.983,6056.02,14359,17573482080.0,0.01401890983361862,0.0513835805503098,0.053493529956083
550,2017/12/8,6065.728,6144.3330000000005,6184.861999999999,6064.473000000001,14850,18285926920.0,0.010608311756540471,0.03937921333365215,0.04113969734387765
551,2017/12/11,6161.941,6209.514,6246.3240000000005,6132.764,99926,124000000000.0,0.00915176292379718,0.0270538080758011,0.026262441794961622
552,2017/12/20,6205.058000000001,6266.342,6288.0109999999995,6086.268,84398,105000000000.0,0.010007752529306644,0.023057949917192597,-0.003529491368329287
553,2018/1/2,6260.552,6329.054,6338.868,6251.906999999999,10571,13339371520.0,0.006586450360511965,0.012860373762018816,-0.011748043230473348
554,2018/1/3,6331.414000000001,6370.74,6394.043000000001,6321.648,10281,13103339280.0,0.00244116068149064,0.002006831231536659,-0.023838674942000444
555,2018/1/4,6360.839,6386.2919999999995,6393.195,6359.729,8291,10599555720.0,-0.0013759157896318167,0.0016937841238704584,-0.021152023740849877
556,2018/1/5,6385.743,6377.505,6405.188,6363.691999999999,8934,11429912680.0,0.00522555450760133,-0.0007705207600779097,-0.023933497504117912
557,2018/1/8,6378.905,6410.831,6418.31,6355.755999999999,9174,11759004960.0,-5.9742644908251494e-05,-0.025988206521120237,-0.008359758664672309
558,2018/1/9,6410.321999999999,6410.448,6412.866,6380.683000000001,8363,10728506720.0,-0.004199862474510469,-0.024295961842292536,-0.012186979755549034
559,2018/1/10,6398.557,6383.525,6407.153,6335.616,9972,12729469360.0,0.0021279778805598387,-0.02579374248553891,0.0021734073258898035
560,2018/1/11,6365.556,6397.109,6415.104,6347.9490000000005,10124,12959246760.0,-0.0038326687883543857,-0.022807177429679647,-0.0028895865304156268
561,2018/1/12,6396.696999999999,6372.590999999999,6396.95,6345.401,10043,12840036240.0,-0.02014345499342404,-0.023180838061002008,0.002553749330531387
562,2018/1/15,6364.508000000001,6244.225,6366.785,6215.73,12848,16195418080.0,0.0016775500562518893,0.01809880329424387,0.00859402087528884
563,2018/1/16,6236.308000000001,6254.7,6286.257,6236.308000000001,14157,17769118160.0,-0.0057284921738852265,0.012410507298511633,0.005290421602954601
564,2018/1/17,6250.29,6218.87,6262.436,6159.109,17496,21798650600.0,0.0052001408616034655,0.028707626948304185,-0.008478228359814476
565,2018/1/18,6222.590999999999,6251.209,6278.826999999999,6210.298000000001,14788,18536968880.0,-0.004213584924132154,0.020382457217475846,-0.04746569823533334
566,2018/1/19,6252.130999999999,6224.869000000001,6291.965,6217.632,14078,17654927600.0,0.021264543880361125,0.02634529337083225,-0.04170931147306075
567,2018/1/22,6245.525,6357.238,6368.198,6210.016,12910,16234662560.0,-0.00391899752691338,-0.009335815333640089,-0.06324806464694267
568,2018/1/23,6332.105,6332.3240000000005,6362.579000000001,6310.173000000001,9852,12490021280.0,0.01027663777153535,-0.0070328050175576225,-0.10532041632740217
569,2018/1/24,6331.174,6397.399,6418.297,6314.914000000001,13478,17183598240.0,-0.002934786465562105,-0.036148128325277175,-0.11838217375530284
570,2018/1/25,6390.343000000001,6378.624,6440.82,6374.485,11314,14516797320.0,0.0016055186823992111,-0.06649286742720684,-0.10295229817590745
571,2018/1/26,6385.0509999999995,6388.865,6402.335,6367.630999999999,8962,11453690960.0,-0.014239931505830684,-0.06630770880273718,-0.14186244348565827
572,2018/1/29,6386.813,6297.888000000001,6423.061,6276.934,12178,15457163320.0,-0.0016033946618296269,-0.05442030725220916,-0.10541835612192538
573,2018/1/30,6292.344,6287.79,6329.234,6276.172,9523,12035660840.0,-0.019346224985249114,-0.0989837446861298,-0.0960569611898616
574,2018/1/31,6260.366999999999,6166.145,6265.104,6141.642,12635,15673738840.0,-0.03432517399444879,-0.085318136372077,-0.07562082954585088
575,2018/2/1,6169.148,5954.491,6195.361,5949.88,15103,18336992440.0,0.0018041844382669136,-0.03905640297382256,-0.02397215815759906
576,2018/2/2,5940.773,5965.234,5995.075,5821.361,14923,17745795880.0,-0.0016896235755379642,-0.08092037965317048,-0.02348927133453618
577,2018/2/5,5920.655,5955.155,5988.075,5896.922,11091,13211904160.0,-0.048655996359456624,-0.053933105015738364,0.004484350113473105
578,2018/2/6,5884.1,5665.401,5907.785,5632.544,16068,18672299200.0,-0.004472763710812376,0.0032483137557253665,0.05149414842832832
579,2018/2/7,5780.47,5640.061,5815.486999999999,5583.515,17722,20269859560.0,0.014515623146629195,0.010601835689365785,0.05635931951799811
580,2018/2/8,5653.738,5721.93,5778.549,5653.738,15382,17678141240.0,-0.041839903668867084,0.015697325902274146,0.05419430157307054
581,2018/2/9,5623.28,5482.525,5651.8240000000005,5430.579000000001,18220,20266500760.0,0.02762413304088914,0.06248763115535272,0.09529842545177644
582,2018/2/12,5534.263000000001,5633.975,5694.033,5534.263000000001,16208,18285539480.0,0.008844377193721968,0.06174770033590836,0.06266907467640503
583,2018/2/13,5667.298000000001,5683.804,5752.048000000001,5667.298000000001,15102,17282529560.0,0.0028241649430556857,0.048089624483884284,0.06939665759058544
584,2018/2/14,5676.719,5699.856,5707.509,5655.2390000000005,11764,13404440760.0,0.019630846814375668,0.04527745964108564,0.05162779550921984
